WIN,REST_DIFF,CUM_WIN_PCT_DIFF,MIN_DIFF,FGM_DIFF,FGA_DIFF,FG_PCT_DIFF,FG3M_DIFF,FG3A_DIFF,FG3_PCT_DIFF,FTM_DIFF,FTA_DIFF,FT_PCT_DIFF,OREB_DIFF,DREB_DIFF,REB_DIFF,AST_DIFF,STL_DIFF,BLK_DIFF,TOV_DIFF,PF_DIFF,PTS_DIFF,PLUS_MINUS_DIFF,OFF_RATING_DIFF
0,1.0,-0.09064327485380114,-5.0,-5.599999999999994,-11.599999999999994,-0.0019999999999999463,-0.8000000000000007,-5.800000000000004,0.027600000000000013,7.0,6.399999999999999,0.09260000000000013,-5.800000000000001,-6.200000000000003,-12.0,-10.799999999999997,-0.6000000000000005,-1.7999999999999998,2.1999999999999993,5.200000000000001,-5.0,-15.8,-3.394991169102738
0,2.0,0.05882352941176461,0.0,2.6000000000000014,-0.7999999999999972,0.035200000000000065,0.8000000000000007,-2.1999999999999957,0.04239999999999994,-0.8000000000000007,-0.8000000000000007,-0.01419999999999999,0.1999999999999993,-3.799999999999997,-3.5999999999999943,3.0,-3.0,-0.40000000000000036,1.4000000000000004,1.8000000000000007,5.200000000000003,-4.800000000000001,5.437800393965304
1,-1.0,-0.006535947712418305,0.0,-3.8000000000000043,-4.199999999999989,-0.021600000000000008,-2.5999999999999996,-2.200000000000003,-0.053600000000000037,6.800000000000001,9.399999999999999,-0.018000000000000016,1.0,0.1999999999999993,1.1999999999999957,-3.3999999999999986,-0.6000000000000014,1.0,1.1999999999999993,0.8000000000000007,-3.4000000000000057,4.3999999999999995,-3.4610287199621155
1,-2.0,-0.30718954248366015,0.0,-4.200000000000003,-4.0,-0.0262,-4.600000000000001,-6.199999999999996,-0.054800000000000015,1.5999999999999979,-0.20000000000000284,0.0868000000000001,3.1999999999999993,-4.200000000000003,-1.0,-7.200000000000003,0.6000000000000005,-3.1999999999999997,0.5999999999999996,-4.799999999999997,-11.400000000000006,-2.5999999999999996,-3.8464089048783734
1,2.0,0.03095975232198145,5.0,3.3999999999999986,7.0,0.0030000000000000027,4.6,11.400000000000002,0.026800000000000046,2.8000000000000007,4.0,-0.01519999999999988,2.1999999999999993,0.40000000000000213,2.6000000000000014,5.399999999999999,1.4000000000000004,0.3999999999999999,2.0000000000000018,3.200000000000003,14.200000000000003,-1.0,4.223834723336921
1,0.0,0.22600619195046445,-5.0,3.3999999999999986,-1.5999999999999943,0.04759999999999992,-3.799999999999999,-3.799999999999997,-0.05199999999999999,6.399999999999999,9.4,-0.00040000000000006697,3.5999999999999996,0.3999999999999986,4.0,-1.2000000000000028,-0.5999999999999996,3.0,-1.4000000000000004,3.0,9.399999999999991,15.600000000000001,12.011096364233367
0,-1.0,0.2543859649122807,0.0,-3.0,-7.799999999999997,0.013999999999999901,-2.5999999999999996,-2.8000000000000043,-0.03939999999999999,-0.1999999999999993,3.1999999999999993,-0.10099999999999998,-1.799999999999999,0.6000000000000014,-1.2000000000000028,-5.400000000000002,0.0,2.4,3.3999999999999986,1.1999999999999993,-8.799999999999983,-8.4,-7.094898805951473
0,0.0,0.01315789473684209,0.0,1.3999999999999986,-3.799999999999997,0.03500000000000003,-0.8000000000000007,-3.3999999999999986,0.0038000000000000256,1.2000000000000028,0.8000000000000007,0.013599999999999834,-2.5999999999999996,-4.400000000000002,-7.0,-1.1999999999999993,1.1999999999999993,-3.0000000000000004,0.1999999999999993,-1.8000000000000007,3.200000000000003,-6.2,4.052223656048227
1,-2.0,-0.47368421052631576,0.0,-1.8000000000000043,5.799999999999997,-0.05059999999999998,2.1999999999999993,12.8,-0.06020000000000003,-2.3999999999999986,-4.199999999999999,0.05020000000000002,2.3999999999999986,-2.400000000000002,0.0,-4.800000000000001,-5.4,0.7999999999999998,0.5999999999999996,-1.1999999999999993,-3.8000000000000114,-22.0,-5.979859783982889
0,2.0,-0.10526315789473684,0.0,1.0,10.199999999999989,-0.04720000000000002,-0.8000000000000007,3.6000000000000014,-0.07379999999999998,-1.5999999999999979,-1.5999999999999979,-0.0041999999999999815,2.5999999999999996,5.800000000000004,8.399999999999999,5.199999999999999,1.0,-0.5999999999999996,-3.6000000000000014,-4.600000000000001,-0.3999999999999915,9.4,-4.387562868975721
1,0.0,0.0,5.0,-3.6000000000000014,2.200000000000003,-0.05339999999999995,-2.3999999999999986,1.3999999999999986,-0.07059999999999994,4.800000000000001,9.2,-0.06019999999999992,2.200000000000001,2.200000000000003,4.399999999999999,-1.8000000000000007,4.6000000000000005,-1.0,4.799999999999999,-0.6000000000000014,-4.799999999999997,0.0,-14.759443488760283
0,0.0,-0.12222222222222223,0.0,-5.200000000000003,1.6000000000000085,-0.06899999999999995,-0.8000000000000007,2.6000000000000014,-0.0378,-3.3999999999999986,-2.599999999999998,-0.06820000000000004,2.0,1.5999999999999979,3.6000000000000014,-8.399999999999999,5.199999999999999,0.40000000000000036,2.599999999999998,1.1999999999999993,-14.600000000000009,-3.2,-15.68702820452927
1,0.0,-0.34210526315789475,0.0,-1.7999999999999972,-8.0,0.02000000000000013,-1.799999999999999,-9.799999999999997,0.04980000000000001,-0.3999999999999986,-1.0,0.023199999999999887,-1.5999999999999996,1.8000000000000043,0.19999999999999574,-4.400000000000002,2.0,0.39999999999999947,0.7999999999999989,0.40000000000000213,-5.799999999999997,15.600000000000001,0.7163520896182405
1,0.0,0.34210526315789475,-5.0,-5.0,-7.199999999999989,-0.015199999999999991,4.0,11.0,0.022200000000000053,-1.1999999999999993,-2.8000000000000007,0.009399999999999853,-0.7999999999999989,0.3999999999999986,-0.3999999999999986,1.0,-0.5999999999999996,-1.3999999999999995,1.799999999999999,0.6000000000000014,-7.200000000000003,1.1999999999999997,-0.2784764655865928
1,0.0,0.23333333333333336,5.0,5.0,3.3999999999999915,0.04260000000000003,2.6000000000000014,0.5999999999999943,0.053600000000000037,-8.399999999999999,-10.200000000000003,-0.01979999999999993,-4.6,3.1999999999999993,-1.3999999999999986,3.3999999999999986,1.799999999999999,-0.40000000000000036,-0.40000000000000036,3.1999999999999993,4.200000000000003,-1.0,1.147859365403903
1,1.0,-0.033333333333333326,-5.0,1.3999999999999986,-2.799999999999997,0.030399999999999983,2.200000000000001,4.800000000000001,0.02639999999999998,-1.6000000000000014,-0.3999999999999986,-0.02399999999999991,-0.40000000000000036,-3.200000000000003,-3.6000000000000014,-2.3999999999999986,-1.4000000000000004,2.0,-1.4000000000000004,2.6000000000000014,3.3999999999999915,-1.1999999999999993,7.8422315873625195
0,2.0,-0.5289473684210526,0.0,-4.799999999999997,6.0,-0.08560000000000001,-0.5999999999999996,8.800000000000004,-0.0948,-0.8000000000000007,2.200000000000003,-0.0905999999999999,10.999999999999998,1.2000000000000028,12.199999999999996,-3.1999999999999993,-2.5999999999999996,0.6000000000000005,5.000000000000002,-1.7999999999999972,-11.0,-22.0,-11.581294576602957
1,1.0,0.6277777777777778,-5.0,1.8000000000000043,-11.200000000000003,0.08839999999999992,2.1999999999999993,0.6000000000000014,0.07640000000000002,4.400000000000002,3.599999999999998,0.03499999999999992,-4.4,-1.6000000000000014,-6.0,1.8000000000000007,-1.5999999999999996,-1.8000000000000003,0.20000000000000107,0.8000000000000007,10.200000000000003,17.4,16.45317731664177
0,-2.0,-0.4166666666666667,-5.0,1.7999999999999972,-3.799999999999997,0.037400000000000044,2.1999999999999993,9.799999999999997,-0.0398,0.40000000000000213,0.20000000000000284,0.014000000000000012,-6.6,0.0,-6.600000000000001,8.2,0.6000000000000014,0.20000000000000018,3.3999999999999986,0.7999999999999972,6.200000000000003,-18.6,-0.8122600565907874
0,1.0,0.0736842105263158,0.0,-2.200000000000003,0.5999999999999943,-0.029400000000000037,-1.5999999999999996,1.6000000000000014,-0.05179999999999996,1.5999999999999996,2.1999999999999993,0.044399999999999995,-1.4000000000000004,1.3999999999999986,0.0,1.1999999999999993,0.20000000000000018,-0.5999999999999996,1.4000000000000004,-5.200000000000003,-4.3999999999999915,-3.1999999999999997,-9.698685761175753
0,0.0,-0.0444444444444444,5.0,-4.0,-0.3999999999999915,-0.04239999999999999,-2.6000000000000014,-1.7999999999999972,-0.04980000000000001,5.199999999999999,3.0,0.1502,2.6000000000000014,1.1999999999999993,3.799999999999997,-5.400000000000002,2.3999999999999995,0.6000000000000005,3.6000000000000014,-0.40000000000000213,-5.400000000000006,-7.6,-7.378540771629062
0,0.0,-0.15000000000000002,0.0,-2.200000000000003,-3.799999999999997,-0.0024000000000001243,-5.0,-11.399999999999999,-0.032799999999999996,1.6000000000000014,1.4000000000000021,0.007799999999999918,-5.199999999999999,-4.600000000000001,-9.799999999999997,-6.600000000000001,0.7999999999999998,-0.7999999999999998,0.20000000000000107,4.0,-7.799999999999997,-19.8,-9.697849267914464
1,-1.0,-0.14327485380116955,5.0,-2.799999999999997,-2.0,-0.020400000000000085,1.0,2.1999999999999957,0.006999999999999951,-2.0,2.0,-0.10920000000000007,1.0,-1.0,0.0,0.40000000000000213,-0.3999999999999986,-0.20000000000000018,4.4,2.0,-6.6000000000000085,-5.0,-8.47986270849161
1,0.0,0.4,0.0,4.0,9.0,-0.0034000000000000696,-1.0,-1.0,-0.011800000000000033,2.200000000000003,6.199999999999999,-0.10339999999999994,4.800000000000001,6.0,10.799999999999997,5.400000000000002,2.000000000000001,1.8000000000000003,-0.7999999999999989,-3.0,9.200000000000003,15.2,1.5852890951858853
1,1.0,0.18095238095238098,-10.0,-1.2000000000000028,-7.799999999999997,0.03059999999999996,-3.200000000000001,-12.600000000000001,0.04720000000000002,5.400000000000002,6.599999999999998,0.008599999999999941,1.3999999999999986,-0.20000000000000284,1.2000000000000028,-7.800000000000001,0.7999999999999989,-0.20000000000000018,3.4000000000000004,3.0,-0.19999999999998863,-0.20000000000000018,2.553375411737605
0,-1.0,0.21804511278195493,0.0,5.200000000000003,-5.599999999999994,0.0938,-0.5999999999999996,-5.600000000000001,0.04179999999999995,10.000000000000002,10.600000000000001,0.07839999999999991,-4.0,2.400000000000002,-1.6000000000000014,6.0,-3.5999999999999996,0.39999999999999947,-1.0,-1.8000000000000007,19.799999999999997,15.6,17.582582774873316
1,1.0,0.12631578947368421,0.0,5.200000000000003,4.200000000000003,0.03440000000000004,-0.1999999999999993,-7.600000000000001,0.06140000000000001,4.199999999999999,2.400000000000002,0.10060000000000002,4.6,-3.200000000000003,1.3999999999999986,1.8000000000000007,3.5999999999999996,-0.7999999999999998,-2.0,2.0,14.400000000000006,26.4,15.331260073594422
1,0.0,-0.4489164086687306,0.0,-0.7999999999999972,-2.0,-0.000200000000000089,0.8000000000000007,5.0,-0.032399999999999984,-0.3999999999999986,-1.1999999999999993,0.026599999999999957,-5.6,1.0,-4.600000000000001,5.800000000000001,-2.3999999999999995,0.0,3.0,0.3999999999999986,-1.2000000000000028,-26.2,-7.700473425772415
0,1.0,-0.3714285714285714,0.0,-2.200000000000003,-4.6000000000000085,-0.0012000000000000344,-4.0,-8.599999999999994,-0.022799999999999987,1.5999999999999979,2.799999999999997,-0.045399999999999996,-4.199999999999999,2.0,-2.200000000000003,-4.399999999999999,0.5999999999999996,2.5999999999999996,0.40000000000000036,1.1999999999999993,-6.800000000000011,2.2,-8.015583351439972
1,1.0,-0.31746031746031744,0.0,1.0,3.5999999999999943,-0.011199999999999988,-2.5999999999999996,-4.600000000000001,-0.02080000000000004,2.5999999999999996,3.1999999999999993,0.009399999999999964,1.799999999999999,-0.5999999999999979,1.2000000000000028,-1.0,-0.8000000000000007,2.0,1.4000000000000004,1.0,2.0,-7.199999999999999,-3.5351154199144474
0,0.0,0.45112781954887216,0.0,5.200000000000003,-5.3999999999999915,0.08899999999999997,4.0,-0.7999999999999972,0.10659999999999997,1.0,1.3999999999999986,-0.0129999999999999,1.0,-2.6000000000000014,-1.5999999999999943,6.0,-4.6000000000000005,-1.2000000000000002,2.0,-0.5999999999999979,15.400000000000006,7.199999999999999,19.85105539434933
1,0.0,-0.14210526315789473,-5.0,-3.799999999999997,-8.0,-0.0008000000000000229,1.0,-1.3999999999999986,0.04139999999999999,-2.1999999999999993,0.0,-0.10399999999999998,-0.1999999999999993,-0.6000000000000014,-0.8000000000000043,0.0,-1.2000000000000002,0.1999999999999993,2.799999999999999,-1.1999999999999993,-8.799999999999997,-2.4000000000000004,-3.478776639576168
1,0.0,-0.13421052631578945,0.0,-0.3999999999999986,1.4000000000000057,-0.012799999999999978,1.5999999999999996,4.0,-0.007999999999999952,-1.8000000000000007,-1.0,-0.060800000000000076,-0.5999999999999996,-1.6000000000000014,-2.200000000000003,-2.8000000000000007,-0.20000000000000107,1.6000000000000005,-2.0,0.8000000000000007,-1.0,-11.6,-0.36513242548977587
1,0.0,0.2666666666666666,5.0,3.0,3.200000000000003,0.01699999999999996,-4.199999999999999,-12.399999999999999,-0.006000000000000005,-6.399999999999999,-9.0,-0.00019999999999997797,-3.0,-0.8000000000000043,-3.799999999999997,4.199999999999999,1.8000000000000007,-2.6,-2.799999999999999,-1.6000000000000014,-4.599999999999994,5.2,-4.071839462412683
1,1.0,0.3684210526315789,15.0,-1.0,3.5999999999999943,-0.027000000000000024,-1.0,3.3999999999999986,-0.0504,6.0,4.0,0.12880000000000003,0.20000000000000107,4.0,4.199999999999996,-0.3999999999999986,0.6000000000000014,1.0,1.4000000000000004,1.1999999999999993,3.0,0.8000000000000007,-3.5790351333482704
1,0.0,0.25563909774436094,-5.0,-1.0,-1.7999999999999972,-0.0007999999999999674,-0.8000000000000007,0.6000000000000014,-0.03160000000000002,8.000000000000002,8.600000000000001,0.03200000000000003,-2.0,-5.399999999999999,-7.399999999999999,-6.800000000000001,3.3999999999999995,-2.0,-4.0,0.5999999999999979,5.199999999999989,-2.1999999999999997,5.002085849388777
0,1.0,-0.4285714285714285,0.0,-4.399999999999999,6.400000000000006,-0.08480000000000004,0.5999999999999996,14.799999999999997,-0.11259999999999998,-5.399999999999999,-7.399999999999999,0.014000000000000012,8.2,-0.5999999999999943,7.600000000000001,-0.3999999999999986,-0.40000000000000036,-1.0,2.799999999999999,-1.3999999999999986,-13.599999999999994,-15.200000000000001,-10.810940662208736
0,0.0,-0.45714285714285713,0.0,2.8000000000000043,6.6000000000000085,-0.007199999999999984,-4.0,-7.600000000000001,-0.03360000000000002,0.8000000000000007,-0.3999999999999986,0.04579999999999995,2.0,2.799999999999997,4.800000000000004,-1.6000000000000014,0.5999999999999996,1.1999999999999997,-2.799999999999999,-0.8000000000000007,2.4000000000000057,-6.3999999999999995,-0.3430538235097629
1,0.0,-0.4004329004329004,0.0,-0.7999999999999972,-4.0,0.01699999999999996,6.999999999999998,11.2,0.08239999999999992,-10.399999999999999,-11.2,-0.08539999999999992,-7.0,-3.8000000000000007,-10.800000000000004,4.799999999999997,0.40000000000000036,-3.0,-5.000000000000002,-2.3999999999999986,-5.0,-2.6,3.1425142686298813
0,0.0,0.35281385281385286,10.0,5.0,8.799999999999997,0.008799999999999919,4.399999999999999,9.799999999999997,0.0348,-7.800000000000001,-5.399999999999999,-0.14500000000000013,1.1999999999999993,1.0,2.200000000000003,9.999999999999996,1.3999999999999995,1.6,0.8000000000000007,1.1999999999999993,6.6000000000000085,11.2,-0.04926151379579835
0,0.0,-0.5095238095238095,0.0,-5.200000000000003,-4.599999999999994,-0.03699999999999998,-5.199999999999999,-5.0,-0.08379999999999999,-0.8000000000000007,2.400000000000002,-0.11940000000000006,-4.3999999999999995,1.9999999999999964,-2.3999999999999986,-9.600000000000001,4.4,2.8,1.0,2.599999999999998,-16.400000000000006,0.3999999999999999,-18.633258137720873
1,-1.0,0.48412698412698413,-5.0,-1.2000000000000028,-0.7999999999999972,-0.00720000000000004,2.4000000000000004,5.0000000000000036,0.028600000000000014,2.0,4.0,-0.04920000000000002,7.0,-1.8000000000000007,5.200000000000003,-0.5999999999999979,-0.20000000000000107,0.0,3.1999999999999993,0.8000000000000007,2.0,12.399999999999999,4.833468035147959
0,0.0,0.25,0.0,6.599999999999994,6.799999999999997,0.0408,-0.40000000000000036,-1.7999999999999972,0.003200000000000036,-0.6000000000000014,0.1999999999999993,-0.03399999999999992,-1.3999999999999986,5.399999999999999,4.0,4.199999999999999,0.40000000000000036,-0.7999999999999998,-1.1999999999999993,0.3999999999999986,12.199999999999989,2.5999999999999996,4.256692292187452
0,1.0,0.20995670995671,0.0,7.0,6.200000000000003,0.044600000000000084,2.3999999999999986,1.7999999999999972,0.04299999999999998,-7.0,-11.600000000000001,0.08419999999999983,-0.20000000000000107,-2.1999999999999993,-2.3999999999999986,6.199999999999999,2.000000000000001,-2.1999999999999993,-2.8000000000000007,0.3999999999999986,9.400000000000006,10.0,10.687331331937813
1,0.0,-0.34848484848484845,0.0,-3.200000000000003,-0.20000000000000284,-0.03260000000000002,0.1999999999999993,1.6000000000000014,0.011400000000000077,-4.200000000000001,-6.199999999999999,0.02199999999999991,-2.4000000000000004,-4.800000000000001,-7.200000000000003,-4.199999999999999,-0.7999999999999998,-1.0,-3.3999999999999986,2.599999999999998,-10.399999999999991,-7.4,-5.383797245283404
1,-1.0,0.3642857142857143,-5.0,4.600000000000001,-1.0,0.05759999999999993,2.0,-4.0,0.09579999999999994,-3.599999999999998,-3.3999999999999986,-0.04679999999999995,3.799999999999999,-0.40000000000000213,3.3999999999999986,3.1999999999999993,2.4000000000000004,-2.0000000000000004,-1.6000000000000014,2.0,7.599999999999994,19.2,16.494672439240986
0,1.0,-0.08095238095238089,0.0,5.600000000000001,4.6000000000000085,0.0378,-1.6000000000000014,-2.6000000000000014,-0.019799999999999984,0.1999999999999993,1.1999999999999993,-0.029200000000000004,1.1999999999999993,-0.8000000000000007,0.3999999999999986,5.800000000000001,0.40000000000000036,1.0,2.3999999999999986,0.1999999999999993,9.799999999999997,10.200000000000001,2.698421923816369
0,-1.0,-0.06818181818181823,5.0,-1.6000000000000014,8.200000000000003,-0.06600000000000006,-4.600000000000001,-3.6000000000000014,-0.10820000000000002,-8.2,-6.600000000000001,-0.1412000000000001,4.8,1.6000000000000014,6.399999999999999,3.3999999999999986,3.4000000000000004,-1.0000000000000004,2.0,3.0,-16.0,-7.4,-19.020161176995998
0,0.0,-0.4826839826839827,0.0,3.200000000000003,4.3999999999999915,0.009800000000000086,-4.800000000000001,-11.600000000000001,0.007800000000000029,2.400000000000002,2.6000000000000014,0.01760000000000006,1.4000000000000004,1.3999999999999986,2.799999999999997,-2.8000000000000007,2.5999999999999996,0.20000000000000018,-1.200000000000001,0.0,4.0,-6.0,0.0971546328286621
1,0.0,0.050000000000000044,10.0,1.8000000000000043,3.5999999999999943,0.0034000000000000696,-3.4000000000000004,-8.0,-0.014600000000000002,3.1999999999999993,3.3999999999999986,0.019999999999999907,-1.6000000000000014,2.3999999999999986,0.8000000000000043,-3.1999999999999993,1.8000000000000007,2.6000000000000005,2.200000000000001,0.0,3.4000000000000057,-6.6,-5.70209430915493
0,-2.0,-0.1119047619047619,0.0,-5.800000000000004,-7.0,-0.02899999999999997,3.8000000000000007,7.799999999999997,0.029200000000000004,-3.0,-3.8000000000000007,-0.014000000000000012,-1.4000000000000004,-3.1999999999999957,-4.599999999999994,-6.0,-0.20000000000000018,0.0,1.8000000000000007,-4.599999999999998,-10.799999999999997,2.2,-4.756003568579189
0,0.0,-0.4214285714285714,0.0,-2.3999999999999986,3.0,-0.04500000000000004,-2.799999999999999,-4.799999999999997,-0.0338,-0.5999999999999979,1.8000000000000007,-0.0816,0.5999999999999996,3.1999999999999993,3.799999999999997,3.8000000000000007,0.40000000000000036,1.0,2.4000000000000004,-3.0,-8.200000000000003,-9.4,-15.381005612232158
1,0.0,-0.14906832298136652,0.0,-0.7999999999999972,1.1999999999999886,-0.01799999999999996,2.1999999999999993,9.200000000000003,-0.014200000000000101,-5.400000000000002,-6.399999999999999,0.009800000000000031,0.0,0.8000000000000007,0.8000000000000043,4.400000000000002,-0.20000000000000107,1.0,1.0,-0.3999999999999986,-4.799999999999997,-5.6,-4.0218815375595796
1,0.0,0.3636363636363636,0.0,3.799999999999997,5.6000000000000085,0.013599999999999945,-4.0,-8.599999999999998,-0.02859999999999996,-4.200000000000003,-6.600000000000001,0.03159999999999996,3.8000000000000007,-1.0,2.799999999999997,-0.5999999999999979,2.4000000000000004,-0.1999999999999993,4.0,0.0,-0.6000000000000085,-1.2,-3.957051090126285
1,1.0,0.1363636363636364,5.0,4.0,3.799999999999997,0.02260000000000001,3.4000000000000004,2.9999999999999964,0.07100000000000001,-7.200000000000001,-6.800000000000001,-0.06159999999999988,2.6000000000000014,3.3999999999999986,6.0,6.199999999999999,-3.4000000000000004,2.8000000000000003,1.5999999999999996,2.200000000000003,4.200000000000003,4.2,4.046188586749892
1,0.0,-0.17099567099567092,0.0,0.8000000000000043,6.400000000000006,-0.030999999999999917,2.200000000000001,9.400000000000006,-0.04540000000000005,-5.799999999999997,-5.799999999999997,-0.0514,3.8000000000000007,0.6000000000000014,4.399999999999999,-1.1999999999999993,4.6,0.7999999999999998,-1.0,3.8000000000000007,-2.0,5.4,-1.1100992409030965
1,1.0,0.6067193675889329,0.0,-1.2000000000000028,-8.599999999999994,0.03499999999999992,-1.4000000000000004,-3.799999999999997,-0.013400000000000023,8.000000000000002,10.8,-0.023399999999999976,-3.5999999999999996,2.8000000000000043,-0.7999999999999972,-1.6000000000000014,0.0,1.1999999999999993,0.1999999999999993,3.3999999999999986,4.200000000000003,9.8,4.030284656553022
1,0.0,-0.045454545454545414,0.0,2.6000000000000014,3.4000000000000057,0.010200000000000042,-2.4000000000000004,-2.6000000000000014,-0.0378,2.6000000000000014,4.599999999999998,-0.0603999999999999,2.0,-2.0,0.0,-1.4000000000000021,0.7999999999999989,-0.6000000000000005,-1.4000000000000004,2.599999999999998,5.400000000000006,5.3999999999999995,3.2855197476472284
1,-2.0,0.14593301435406691,0.0,1.7999999999999972,3.0,0.008000000000000007,-4.6,-10.599999999999998,-0.0262,7.600000000000001,8.400000000000002,0.08940000000000003,5.4,4.599999999999998,10.0,3.3999999999999986,-1.4000000000000004,2.8,-0.5999999999999996,-0.5999999999999979,6.599999999999994,17.4,5.698203237815477
0,-1.0,0.37944664031620556,0.0,2.8000000000000043,1.2000000000000028,0.02520000000000011,-2.4000000000000004,-8.400000000000002,-0.0010000000000000564,-4.400000000000002,-2.599999999999998,-0.11459999999999992,3.4000000000000004,0.1999999999999993,3.5999999999999943,7.800000000000001,2.5999999999999996,-1.6000000000000005,1.8000000000000007,4.200000000000003,-1.2000000000000028,3.0,0.45604925075777203
1,1.0,0.2857142857142857,0.0,0.3999999999999986,-1.2000000000000028,0.010799999999999976,2.6000000000000014,3.6000000000000014,0.032799999999999996,-4.0,-5.400000000000002,-0.0038000000000000256,2.1999999999999993,-1.1999999999999993,1.0,-5.0,1.5999999999999996,-0.6000000000000001,-0.5999999999999996,-4.200000000000003,-0.6000000000000085,16.6,6.927359674609221
0,0.0,-0.14906832298136652,10.0,-4.599999999999994,4.799999999999997,-0.08139999999999997,-3.200000000000001,5.0,-0.13899999999999996,-2.0,-0.1999999999999993,-0.08579999999999988,-1.4000000000000004,0.7999999999999972,-0.6000000000000014,-0.6000000000000014,5.200000000000001,-0.1999999999999993,3.9999999999999982,0.8000000000000007,-14.400000000000006,-11.6,-25.74130217444109
0,0.0,0.24675324675324672,0.0,0.6000000000000014,3.799999999999997,-0.013000000000000012,1.0,4.199999999999996,-0.026000000000000023,0.6000000000000014,0.3999999999999986,0.0023999999999999577,0.1999999999999993,-1.0,-0.8000000000000043,4.0,1.0,-4.800000000000001,1.0,-1.6000000000000014,2.799999999999997,-7.800000000000001,-2.582165734321663
0,1.0,-0.13664596273291924,-10.0,-0.8000000000000043,-9.200000000000003,0.042799999999999894,4.999999999999998,4.199999999999996,0.0902,-4.400000000000002,-2.599999999999998,-0.10860000000000003,-1.8000000000000007,-2.8000000000000043,-4.600000000000001,3.6000000000000014,-2.5999999999999996,-2.6,-1.0,-2.0,-1.0,4.6,9.444234836103107
0,-1.0,0.10507246376811596,0.0,4.200000000000003,0.8000000000000114,0.04399999999999993,-0.1999999999999993,-3.4000000000000057,0.02300000000000002,4.799999999999999,6.0,0.0041999999999999815,0.40000000000000036,0.0,0.3999999999999986,-1.0,0.20000000000000107,2.0,-0.5999999999999996,1.6000000000000014,13.0,0.0,10.399693319171917
0,1.0,-0.3988095238095238,-10.0,-2.6000000000000014,-4.3999999999999915,-0.00660000000000005,-4.0,-8.0,-0.033999999999999975,0.1999999999999993,2.0,-0.07380000000000009,2.8000000000000007,-3.6000000000000014,-0.8000000000000043,-6.600000000000001,-3.0,3.1999999999999997,-1.799999999999999,-1.8000000000000007,-9.0,-13.0,-0.12761964093894562
1,1.0,0.37549407114624506,5.0,4.0,2.4000000000000057,0.03139999999999993,7.6,8.600000000000001,0.12119999999999997,-1.5999999999999979,0.8000000000000007,-0.07820000000000005,1.0,-4.0,-3.0,6.399999999999999,-5.000000000000001,1.1999999999999997,0.0,3.1999999999999993,14.0,7.4,11.44835574491735
0,-2.0,0.3814229249011858,-5.0,1.6000000000000014,-3.200000000000003,0.034000000000000086,3.799999999999999,3.3999999999999986,0.07819999999999999,4.199999999999999,2.8000000000000007,0.1302000000000001,-1.0,5.0000000000000036,4.0,5.0,-1.5999999999999996,1.0,1.8000000000000007,-2.6000000000000014,11.200000000000003,11.2,9.721803764802559
1,0.0,0.36594202898550726,0.0,0.8000000000000043,8.599999999999994,-0.041200000000000125,-5.600000000000001,-9.399999999999999,-0.05800000000000005,6.400000000000002,7.800000000000001,0.021399999999999975,6.000000000000001,2.599999999999998,8.600000000000001,-4.0,0.8000000000000007,2.6000000000000005,3.3999999999999986,2.8000000000000007,2.4000000000000057,1.7999999999999998,-8.275133473071762
1,0.0,-0.4166666666666667,0.0,1.0,1.3999999999999915,-0.003000000000000058,5.199999999999999,6.600000000000001,0.07360000000000005,-7.799999999999999,-9.399999999999999,-0.029799999999999938,-7.0,-2.3999999999999986,-9.400000000000006,2.8000000000000007,-2.1999999999999993,-2.8,-5.0,-0.1999999999999993,-0.6000000000000085,-15.200000000000001,0.49483270564022064
1,0.0,0.09683794466403162,-10.0,-7.0,-9.200000000000003,-0.028799999999999992,3.5999999999999996,13.800000000000004,-0.050600000000000034,-2.0,-1.0,-0.0676000000000001,1.200000000000001,-4.0,-2.799999999999997,0.1999999999999993,-0.39999999999999947,2.4000000000000004,5.400000000000002,-3.599999999999998,-12.399999999999991,4.3999999999999995,-5.966664134770056
0,1.0,-0.09090909090909088,0.0,3.0,-1.2000000000000028,0.03939999999999999,-1.8000000000000007,-7.399999999999999,0.010000000000000009,2.1999999999999993,4.399999999999999,-0.07179999999999997,-1.5999999999999996,0.3999999999999986,-1.2000000000000028,-1.8000000000000007,1.0,-2.2,2.1999999999999993,-5.0,6.400000000000006,-7.0,1.5824250536984863
0,0.0,-0.5928853754940712,0.0,-2.799999999999997,3.0,-0.051000000000000045,1.1999999999999993,4.9999999999999964,-0.005799999999999972,0.8000000000000007,1.1999999999999993,0.014599999999999835,5.6,-5.799999999999997,-0.19999999999999574,4.800000000000001,0.1999999999999993,-1.5999999999999996,3.1999999999999993,1.3999999999999986,-3.5999999999999943,-17.0,-5.145837382644743
1,0.0,0.04347826086956519,5.0,7.399999999999999,2.0,0.07379999999999998,-0.7999999999999989,-8.200000000000003,0.05479999999999996,-11.4,-14.600000000000001,0.010599999999999943,-2.4000000000000004,4.0,1.6000000000000014,6.199999999999999,0.6000000000000005,-0.39999999999999947,1.0,-3.1999999999999993,2.6000000000000085,7.6,3.4247880230270766
